tweet_id	doi
1466806392166174726	10.1097/MJT.0000000000001377
1466795475068235785	10.1097/MJT.0000000000001377
1466757154862514176	10.1097/MJT.0000000000001377
1466728979860181002	10.1097/MJT.0000000000001377
1466721129666650113	10.1097/MJT.0000000000001377
1466719599664238596	10.1097/MJT.0000000000001377
1466700432580001793	10.1097/MJT.0000000000001377
1466638901691355140	10.1097/MJT.0000000000001377
1466611353540562948	10.1097/MJT.0000000000001377
1466610292024963072	10.1097/MJT.0000000000001377
1466561958270803970	10.1097/MJT.0000000000001377
1466555590755373064	10.1097/MJT.0000000000001377
1466507977834250246	10.1097/MJT.0000000000001377
1466506133854556161	10.1097/MJT.0000000000001377
1466469574774300675	10.1097/MJT.0000000000001377
1466460827960160258	10.1097/MJT.0000000000001377
1466449706788261892	10.1097/MJT.0000000000001377
1466445860410052609	10.1097/MJT.0000000000001377
1466444926623780866	10.1097/MJT.0000000000001377
1466423946660786178	10.1097/MJT.0000000000001377
1466413041835294729	10.1097/MJT.0000000000001377
1466406537233301506	10.1097/MJT.0000000000001377
1466399555520507908	10.1097/MJT.0000000000001377
1466390423061114884	10.1097/MJT.0000000000001377
1466388867951517703	10.1097/MJT.0000000000001377
1466368737821483009	10.1097/MJT.0000000000001377
1466361502655553540	10.1097/MJT.0000000000001377
1466337886538801154	10.1097/MJT.0000000000001377
1466332867466825729	10.1097/MJT.0000000000001377
1466326751135604738	10.1097/MJT.0000000000001377
1466275714613846020	10.1097/MJT.0000000000001377
1466209087427956736	10.1097/MJT.0000000000001377
1466207925811171337	10.1097/MJT.0000000000001377
1466205229200912392	10.1097/MJT.0000000000001377
1466193928793772038	10.1097/MJT.0000000000001377
1466179558508580866	10.1097/MJT.0000000000001377
1466157229917229063	10.1097/MJT.0000000000001377
1466155996967882758	10.1097/MJT.0000000000001377
1466152812014936064	10.1097/MJT.0000000000001377
1466149075967885312	10.1097/MJT.0000000000001377
1466125693515968522	10.1097/MJT.0000000000001377
1466124513654018059	10.1097/MJT.0000000000001377
1466117959483543561	10.1097/MJT.0000000000001377
1466098779128479759	10.1097/MJT.0000000000001377
1466090305145430023	10.1097/MJT.0000000000001377
1466083031303733248	10.1097/MJT.0000000000001377
1466057663805067266	10.1097/MJT.0000000000001377
1466057077432926208	10.1097/MJT.0000000000001377
1466057059527503872	10.1097/MJT.0000000000001377
1466050681261940740	10.1097/MJT.0000000000001377
1466002471235592193	10.1097/MJT.0000000000001377
1465997979492438017	10.1097/MJT.0000000000001377
1465978747346202628	10.1097/MJT.0000000000001377
1465831057647882240	10.1097/MJT.0000000000001377
1465817094734311427	10.1097/MJT.0000000000001377
1465804743851356164	10.1097/MJT.0000000000001377
1465802558245519362	10.1097/MJT.0000000000001377
1465772095305101316	10.1097/MJT.0000000000001377
1465761773273980929	10.1097/MJT.0000000000001377
1465759464351571973	10.1097/MJT.0000000000001377
1465727424092676101	10.1097/MJT.0000000000001377
1465719450548817929	10.1097/MJT.0000000000001377
1465698672629276672	10.1097/MJT.0000000000001377
1465666884678914050	10.1097/MJT.0000000000001377
1465638316179656708	10.1097/MJT.0000000000001377
1465561836565184513	10.1097/MJT.0000000000001377
1465542429898125312	10.1097/MJT.0000000000001377
1465541827176583168	10.1097/MJT.0000000000001377
1465508703877021696	10.1097/MJT.0000000000001377
1465495746346631170	10.1097/MJT.0000000000001377
1465422343522684939	10.1097/MJT.0000000000001377
1465420875260440576	10.1097/MJT.0000000000001377
1465344506442788867	10.1097/MJT.0000000000001377
1465273242864783364	10.1097/MJT.0000000000001377
1465243978236837895	10.1097/MJT.0000000000001377
1465241854509731840	10.1097/MJT.0000000000001377
1465099357674475524	10.1097/MJT.0000000000001377
1465091623675731968	10.1097/MJT.0000000000001377
1465023368755748865	10.1097/MJT.0000000000001377
1465007366965907458	10.1097/MJT.0000000000001377
1465003853695184904	10.1097/MJT.0000000000001377
1464986799164559366	10.1097/MJT.0000000000001377
1464948076402167815	10.1097/MJT.0000000000001377
1464943455520632836	10.1097/MJT.0000000000001377
1464875883194302465	10.1097/MJT.0000000000001377
1464783663179055105	10.1097/MJT.0000000000001377
1464770799257063426	10.1097/MJT.0000000000001377
1464756349645078528	10.1097/MJT.0000000000001377
1464697426837712897	10.1097/MJT.0000000000001377
1464691242730770433	10.1097/MJT.0000000000001377
1464676186672578569	10.1097/MJT.0000000000001377
1464675643065520136	10.1097/MJT.0000000000001377
1464675580545318913	10.1097/MJT.0000000000001377
1464674674109988872	10.1097/MJT.0000000000001377
1464674013595193346	10.1097/MJT.0000000000001377
1464673232938848262	10.1097/MJT.0000000000001377
1464629700504948741	10.1097/MJT.0000000000001377
1464594005707083779	10.1097/MJT.0000000000001377
1464593440851869698	10.1097/MJT.0000000000001377
1464592453072261120	10.1097/MJT.0000000000001377
1464562318885462020	10.1097/MJT.0000000000001377
1464555818729324545	10.1097/MJT.0000000000001377
1464533274785636352	10.1097/MJT.0000000000001377
1464531904183554049	10.1097/MJT.0000000000001377
1464530393428803584	10.1097/MJT.0000000000001377
1464499651302858755	10.1097/MJT.0000000000001377
1464476990178619396	10.1097/MJT.0000000000001377
1464371259161161728	10.1097/MJT.0000000000001377
1464330434389630982	10.1097/MJT.0000000000001377
1464267701891833859	10.1097/MJT.0000000000001377
1464233533984198657	10.1097/MJT.0000000000001377
1464190790947811330	10.1097/MJT.0000000000001377
1464161804146380800	10.1097/MJT.0000000000001377
1464155864475082753	10.1097/MJT.0000000000001377
1464155664683515909	10.1097/MJT.0000000000001377
1464152324562210819	10.1097/MJT.0000000000001377
1464095989485105156	10.1097/MJT.0000000000001377
1464084078613827589	10.1097/MJT.0000000000001377
1464000399703044122	10.1097/MJT.0000000000001377
1463977235573092352	10.1097/MJT.0000000000001377
1463949556463378436	10.1097/MJT.0000000000001377
1463935138304344065	10.1097/MJT.0000000000001377
1463915891050139650	10.1097/MJT.0000000000001377
1463915056995999745	10.1097/MJT.0000000000001377
1463906886684753932	10.1097/MJT.0000000000001377
1463906202253991937	10.1097/MJT.0000000000001377
1463905908325597184	10.1097/MJT.0000000000001377
1463905614296408070	10.1097/MJT.0000000000001377
1463905334473510914	10.1097/MJT.0000000000001377
1463905088095805453	10.1097/MJT.0000000000001377
1463904985196941322	10.1097/MJT.0000000000001377
1463897601779335168	10.1097/MJT.0000000000001377
1463830861846093831	10.1097/MJT.0000000000001377
1463790556237078530	10.1097/MJT.0000000000001377
1463789011647053827	10.1097/MJT.0000000000001377
1463734476698226691	10.1097/MJT.0000000000001377
1463734290865397760	10.1097/MJT.0000000000001377
1463725133076451329	10.1097/MJT.0000000000001377
1463704099048800259	10.1097/MJT.0000000000001377
1463648156051283971	10.1097/MJT.0000000000001377
1463637305135149058	10.1097/MJT.0000000000001377
1463630904354607113	10.1097/MJT.0000000000001377
1463588303819714561	10.1097/MJT.0000000000001377
1463587721633484804	10.1097/MJT.0000000000001377
1463567455855460358	10.1097/MJT.0000000000001377
1463513494855237637	10.1097/MJT.0000000000001377
1463498188975972361	10.1097/MJT.0000000000001377
1463487860422676487	10.1097/MJT.0000000000001377
1463460258479808515	10.1097/MJT.0000000000001377
1463442365016944641	10.1097/MJT.0000000000001377
1463429451216265217	10.1097/MJT.0000000000001377
1463374979282751488	10.1097/MJT.0000000000001377
1463368291305541632	10.1097/MJT.0000000000001377
1463197538828402691	10.1097/MJT.0000000000001377
1463195935333404676	10.1097/MJT.0000000000001377
1463183732001714176	10.1097/MJT.0000000000001377
1463140500437929986	10.1097/MJT.0000000000001377
1463140055032254465	10.1097/MJT.0000000000001377
1463126554565918720	10.1097/MJT.0000000000001377
1463108428096753665	10.1097/MJT.0000000000001377
1463106981078593537	10.1097/MJT.0000000000001377
1463099612139560960	10.1097/MJT.0000000000001377
1463098745453752320	10.1097/MJT.0000000000001377
1463089194377658369	10.1097/MJT.0000000000001377
1462986992816381953	10.1097/MJT.0000000000001377
1462961637695139844	10.1097/MJT.0000000000001377
1462951645852090380	10.1097/MJT.0000000000001377
1462922539286421504	10.1097/MJT.0000000000001377
1462922319198777346	10.1097/MJT.0000000000001377
1462895713432621063	10.1097/MJT.0000000000001377
1462889397406220294	10.1097/MJT.0000000000001377
1462888089941000193	10.1097/MJT.0000000000001377
1462849437462634502	10.1097/MJT.0000000000001377
1462837050609127426	10.1097/MJT.0000000000001377
1462826400776400898	10.1097/MJT.0000000000001377
1462805847722151949	10.1097/MJT.0000000000001377
1462801910428282880	10.1097/MJT.0000000000001377
1462745373051658244	10.1097/MJT.0000000000001377
1462722422252048386	10.1097/MJT.0000000000001377
1462716583311257600	10.1097/MJT.0000000000001377
1462564803503955971	10.1097/MJT.0000000000001377
1462554510975545344	10.1097/MJT.0000000000001377
1462513797734801418	10.1097/MJT.0000000000001377
1462509907794616332	10.1097/MJT.0000000000001377
1462509158402383875	10.1097/MJT.0000000000001377
1462508468930109455	10.1097/MJT.0000000000001377
1462436248728051715	10.1097/MJT.0000000000001377
1462429974238007297	10.1097/MJT.0000000000001377
1462406272523943938	10.1097/MJT.0000000000001377
1462390875003265029	10.1097/MJT.0000000000001377
1462355024735051776	10.1097/MJT.0000000000001377
1462352021193904130	10.1097/MJT.0000000000001377
1462350933002801152	10.1097/MJT.0000000000001377
1462345347360083968	10.1097/MJT.0000000000001377
1462342071461818375	10.1097/MJT.0000000000001377
1462304913334042626	10.1097/MJT.0000000000001377
1462303087830446084	10.1097/MJT.0000000000001377
1462274082167144449	10.1097/MJT.0000000000001377
1462227662613753860	10.1097/MJT.0000000000001377
1462209892182331392	10.1097/MJT.0000000000001377
1462196747736920068	10.1097/MJT.0000000000001377
1462192702666252295	10.1097/MJT.0000000000001377
1462191658846543873	10.1097/MJT.0000000000001377
1462189406543093760	10.1097/MJT.0000000000001377
1462186433272324096	10.1097/MJT.0000000000001377
1462185974230929412	10.1097/MJT.0000000000001377
1462179360924962822	10.1097/MJT.0000000000001377
1462168898506264582	10.1097/MJT.0000000000001377
1462159068190199812	10.1097/MJT.0000000000001377
1462148215608954883	10.1097/MJT.0000000000001377
1462145993512787969	10.1097/MJT.0000000000001377
1462141638164328456	10.1097/MJT.0000000000001377
1462096467699675143	10.1097/MJT.0000000000001377
1462071505500753923	10.1097/MJT.0000000000001377
1462068574974009346	10.1097/MJT.0000000000001377
1462055059462758405	10.1097/MJT.0000000000001377
1462042613712932866	10.1097/MJT.0000000000001377
1462004024270536704	10.1097/MJT.0000000000001377
1461987229262360587	10.1097/MJT.0000000000001377
1461978320099328008	10.1097/MJT.0000000000001377
1461974119189151744	10.1097/MJT.0000000000001377
1461970807702306817	10.1097/MJT.0000000000001377
1461967187955044357	10.1097/MJT.0000000000001377
1461966001634004995	10.1097/MJT.0000000000001377
1461965040391790595	10.1097/MJT.0000000000001377
1461962233991344131	10.1097/MJT.0000000000001377
1461959010916126723	10.1097/MJT.0000000000001377
1461958407221649413	10.1097/MJT.0000000000001377
1461951842804502536	10.1097/MJT.0000000000001377
1461922384345243655	10.1097/MJT.0000000000001377
1461909977950470145	10.1097/MJT.0000000000001377
1461906952468975625	10.1097/MJT.0000000000001377
1461885012005949440	10.1097/MJT.0000000000001377
1461869730348818436	10.1097/MJT.0000000000001377
1461846202748710918	10.1097/MJT.0000000000001377
1461845390098063360	10.1097/MJT.0000000000001377
1461841673105952782	10.1097/MJT.0000000000001377
1461837859556663302	10.1097/MJT.0000000000001377
1461810219512737794	10.1097/MJT.0000000000001377
1461806851893379082	10.1097/MJT.0000000000001377
1461790597581357064	10.1097/MJT.0000000000001377
1461762413070635014	10.1097/MJT.0000000000001377
1461750566133149707	10.1097/MJT.0000000000001377
1461747198119624716	10.1097/MJT.0000000000001377
1461725370391142405	10.1097/MJT.0000000000001377
1461723005416005639	10.1097/MJT.0000000000001377
1461711282894163971	10.1097/MJT.0000000000001377
1461691547209113600	10.1097/MJT.0000000000001377
1461663278707392517	10.1097/MJT.0000000000001377
1461662604317925379	10.1097/MJT.0000000000001377
1461656002420432897	10.1097/MJT.0000000000001377
1461608265016614915	10.1097/MJT.0000000000001377
1461592192963817472	10.1097/MJT.0000000000001377
1461559060755533824	10.1097/MJT.0000000000001377
1461539633825603597	10.1097/MJT.0000000000001377
1461533436351496192	10.1097/MJT.0000000000001377
1461533309280870404	10.1097/MJT.0000000000001377
1461531881954942984	10.1097/MJT.0000000000001377
1461482740344307713	10.1097/MJT.0000000000001377
1461471684121169929	10.1097/MJT.0000000000001377
1461469670104567820	10.1097/MJT.0000000000001377
1461462285537402886	10.1097/MJT.0000000000001377
1461453468166672385	10.1097/MJT.0000000000001377
1461425961296187406	10.1097/MJT.0000000000001377
1461421965755908097	10.1097/MJT.0000000000001377
1461418011315912712	10.1097/MJT.0000000000001377
1461398037323034637	10.1097/MJT.0000000000001377
1461380991419826187	10.1097/MJT.0000000000001377
1461359345283710976	10.1097/MJT.0000000000001377
1461332118647320585	10.1097/MJT.0000000000001377
1461323945307742208	10.1097/MJT.0000000000001377
1461319858491203585	10.1097/MJT.0000000000001377
1461317690711236622	10.1097/MJT.0000000000001377
1461314446551363587	10.1097/MJT.0000000000001377
1461307779449118723	10.1097/MJT.0000000000001377
1461299941234679810	10.1097/MJT.0000000000001377
1461290929072050184	10.1097/MJT.0000000000001377
1461286136869896198	10.1097/MJT.0000000000001377
1461285960629506053	10.1097/MJT.0000000000001377
1461268984448307204	10.1097/MJT.0000000000001377
1461261243260542977	10.1097/MJT.0000000000001377
1461256321400033281	10.1097/MJT.0000000000001377
1461255905903878151	10.1097/MJT.0000000000001377
1461255374976299013	10.1097/MJT.0000000000001377
1461194884220690438	10.1097/MJT.0000000000001377
1461106559711428614	10.1097/MJT.0000000000001377
1461068302931922952	10.1097/MJT.0000000000001377
1461056317821538312	10.1097/MJT.0000000000001377
1461043767436189701	10.1097/MJT.0000000000001377
1461043637546934274	10.1097/MJT.0000000000001377
1461040099785904141	10.1097/MJT.0000000000001377
1461032693718732805	10.1097/MJT.0000000000001377
1461010896658911235	10.1097/MJT.0000000000001377
1461008546162790401	10.1097/MJT.0000000000001377
1461008424817377294	10.1097/MJT.0000000000001377
1460967631662497795	10.1097/MJT.0000000000001377
1460960428306178051	10.1097/MJT.0000000000001377
1460909846606327816	10.1097/MJT.0000000000001377
1460850277330870272	10.1097/MJT.0000000000001377
1460845271106084869	10.1097/MJT.0000000000001377
1460844651016081413	10.1097/MJT.0000000000001377
1460843412026970114	10.1097/MJT.0000000000001377
1460787612386353156	10.1097/MJT.0000000000001377
1460758971778744320	10.1097/MJT.0000000000001377
1460746862776909826	10.1097/MJT.0000000000001377
1460742666430259202	10.1097/MJT.0000000000001377
1460710952568070149	10.1097/MJT.0000000000001377
1460668135225372683	10.1097/MJT.0000000000001377
1460642256826736643	10.1097/MJT.0000000000001377
1460608935535259649	10.1097/MJT.0000000000001377
1460565693112328197	10.1097/MJT.0000000000001377
1460563025744719877	10.1097/MJT.0000000000001377
1460561141638524930	10.1097/MJT.0000000000001377
1460546203775504390	10.1097/MJT.0000000000001377
1460531241644482562	10.1097/MJT.0000000000001377
1460528324833603587	10.1097/MJT.0000000000001377
1460526754745958400	10.1097/MJT.0000000000001377
1460525730324889609	10.1097/MJT.0000000000001377
1460518494416490505	10.1097/MJT.0000000000001377
1460502376146632710	10.1097/MJT.0000000000001377
1460494601169825792	10.1097/MJT.0000000000001377
1460489908704145409	10.1097/MJT.0000000000001377
1460477744031027202	10.1097/MJT.0000000000001377
1460476270576209924	10.1097/MJT.0000000000001377
1460473690714300416	10.1097/MJT.0000000000001377
1460466199330885634	10.1097/MJT.0000000000001377
1460463878455062528	10.1097/MJT.0000000000001377
1460463713874739201	10.1097/MJT.0000000000001377
1460463380276269060	10.1097/MJT.0000000000001377
1460463116379037696	10.1097/MJT.0000000000001377
1460461700595937284	10.1097/MJT.0000000000001377
1460461084591091718	10.1097/MJT.0000000000001377
1460459781831880704	10.1097/MJT.0000000000001377
1460459142682845187	10.1097/MJT.0000000000001377
1460459085787136010	10.1097/MJT.0000000000001377
1460458726834331652	10.1097/MJT.0000000000001377
1460432883001270274	10.1097/MJT.0000000000001377
1460407154980966403	10.1097/MJT.0000000000001377
1460336226876239876	10.1097/MJT.0000000000001377
1460335610313519104	10.1097/MJT.0000000000001377
1460333432865755141	10.1097/MJT.0000000000001377
1460333367728250883	10.1097/MJT.0000000000001377
1460327753006428167	10.1097/MJT.0000000000001377
1460312673162350603	10.1097/MJT.0000000000001377
1460304630236209159	10.1097/MJT.0000000000001377
1460285105927340040	10.1097/MJT.0000000000001377
1460285022561308672	10.1097/MJT.0000000000001377
1460278287779782662	10.1097/MJT.0000000000001377
1460241558297616385	10.1097/MJT.0000000000001377
1460231968398979079	10.1097/MJT.0000000000001377
1460161027761491974	10.1097/MJT.0000000000001377
1460096959243501572	10.1097/MJT.0000000000001377
1460084239161085955	10.1097/MJT.0000000000001377
1460080730617389057	10.1097/MJT.0000000000001377
1460063618930724865	10.1097/MJT.0000000000001377
1460062891416031238	10.1097/MJT.0000000000001377
1459951332488527879	10.1097/MJT.0000000000001377
1459937874724409347	10.1097/MJT.0000000000001377
1459895130400432136	10.1097/MJT.0000000000001377
1459878462995542020	10.1097/MJT.0000000000001377
1459861111151509508	10.1097/MJT.0000000000001377
1459840690817585154	10.1097/MJT.0000000000001377
1459662145994563585	10.1097/MJT.0000000000001377
1459654452550553600	10.1097/MJT.0000000000001377
1459653202698190862	10.1097/MJT.0000000000001377
1459624324621606919	10.1097/MJT.0000000000001377
1459535023858614276	10.1097/MJT.0000000000001377
1459521846966169602	10.1097/MJT.0000000000001377
1459494034255220739	10.1097/MJT.0000000000001377
1459450043837079557	10.1097/MJT.0000000000001377
1459437575337349123	10.1097/MJT.0000000000001377
1459436138691710976	10.1097/MJT.0000000000001377
1459420028227444737	10.1097/MJT.0000000000001377
1459376779538296838	10.1097/MJT.0000000000001377
1459374986028716032	10.1097/MJT.0000000000001377
1459325397691158532	10.1097/MJT.0000000000001377
1459262093459443718	10.1097/MJT.0000000000001377
1459261942183477256	10.1097/MJT.0000000000001377
1459161189313916936	10.1097/MJT.0000000000001377
1459149514196017155	10.1097/MJT.0000000000001377
1459132512882540590	10.1097/MJT.0000000000001377
1459042789241458692	10.1097/MJT.0000000000001377
1459009137556267008	10.1097/MJT.0000000000001377
1458995118451609607	10.1097/MJT.0000000000001377
1458964028743585848	10.1097/MJT.0000000000001377
1458896888007213060	10.1097/MJT.0000000000001377
1458841795211800587	10.1097/MJT.0000000000001377
1458782681077108740	10.1097/MJT.0000000000001377
1458704699897561090	10.1097/MJT.0000000000001377
1458651950841352192	10.1097/MJT.0000000000001377
1458651835087011846	10.1097/MJT.0000000000001377
1458651533906636801	10.1097/MJT.0000000000001377
1458597314629492739	10.1097/MJT.0000000000001377
1458543014507335686	10.1097/MJT.0000000000001377
1458513809166016517	10.1097/MJT.0000000000001377
1458513320860921860	10.1097/MJT.0000000000001377
1458482297678696448	10.1097/MJT.0000000000001377
1458481859499724801	10.1097/MJT.0000000000001377
1458468592974974981	10.1097/MJT.0000000000001377
1458425205043433479	10.1097/MJT.0000000000001377
1458423897892732929	10.1097/MJT.0000000000001377
1458422686909140999	10.1097/MJT.0000000000001377
1458418388607422471	10.1097/MJT.0000000000001377
1458345051805782016	10.1097/MJT.0000000000001377
1458311453056946177	10.1097/MJT.0000000000001377
1458247331975925765	10.1097/MJT.0000000000001377
1458232215012356100	10.1097/MJT.0000000000001377
1458217804331618304	10.1097/MJT.0000000000001377
1458183494006448129	10.1097/MJT.0000000000001377
1458163909668524034	10.1097/MJT.0000000000001377
1458142532265672707	10.1097/MJT.0000000000001377
1458085023375110149	10.1097/MJT.0000000000001377
1458026594254086145	10.1097/MJT.0000000000001377
1458024865513025537	10.1097/MJT.0000000000001377
1457974584846790662	10.1097/MJT.0000000000001377
1457974010134867971	10.1097/MJT.0000000000001377
1457932758211342336	10.1097/MJT.0000000000001377
1457900585361936384	10.1097/MJT.0000000000001377
1457900174768889863	10.1097/MJT.0000000000001377
1457900046872039425	10.1097/MJT.0000000000001377
1457885771176742917	10.1097/MJT.0000000000001377
1457877250917863430	10.1097/MJT.0000000000001377
1457870163424972808	10.1097/MJT.0000000000001377
1457857426611445767	10.1097/MJT.0000000000001377
1457847561218363392	10.1097/MJT.0000000000001377
1457847372214587392	10.1097/MJT.0000000000001377
1457847317025931265	10.1097/MJT.0000000000001377
1457830900377477124	10.1097/MJT.0000000000001377
1457823598320791554	10.1097/MJT.0000000000001377
1457735545048682500	10.1097/MJT.0000000000001377
1457732019627175947	10.1097/MJT.0000000000001377
1457731333816528905	10.1097/MJT.0000000000001377
1457725158337048582	10.1097/MJT.0000000000001377
1457716981537333250	10.1097/MJT.0000000000001377
1457714119876878338	10.1097/MJT.0000000000001377
1457690043414458370	10.1097/MJT.0000000000001377
1457686332956975111	10.1097/MJT.0000000000001377
1457666625121914884	10.1097/MJT.0000000000001377
1457635453255962628	10.1097/MJT.0000000000001377
1457635281746776066	10.1097/MJT.0000000000001377
1457627445318672388	10.1097/MJT.0000000000001377
1457627127688224772	10.1097/MJT.0000000000001377
1457626222314147845	10.1097/MJT.0000000000001377
1457625514265309187	10.1097/MJT.0000000000001377
1457622941797998594	10.1097/MJT.0000000000001377
1457619860129677312	10.1097/MJT.0000000000001377
1457619210318667778	10.1097/MJT.0000000000001377
1457618749079523330	10.1097/MJT.0000000000001377
1457617586829422595	10.1097/MJT.0000000000001377
1457616459694178309	10.1097/MJT.0000000000001377
1457615265357651970	10.1097/MJT.0000000000001377
1457614271454478337	10.1097/MJT.0000000000001377
1457604361362845700	10.1097/MJT.0000000000001377
1457555232137703431	10.1097/MJT.0000000000001377
1457546685010305025	10.1097/MJT.0000000000001377
1457522741003931651	10.1097/MJT.0000000000001377
1457522573382754308	10.1097/MJT.0000000000001377
1457518875675815936	10.1097/MJT.0000000000001377
1457517606647353344	10.1097/MJT.0000000000001377
1457507237820256261	10.1097/MJT.0000000000001377
1457506574075932677	10.1097/MJT.0000000000001377
1457500462601543680	10.1097/MJT.0000000000001377
1457499113365323779	10.1097/MJT.0000000000001377
1457499075620835334	10.1097/MJT.0000000000001377
1457498676474023937	10.1097/MJT.0000000000001377
1457497213702221828	10.1097/MJT.0000000000001377
1457489994239524864	10.1097/MJT.0000000000001377
1457489728194834433	10.1097/MJT.0000000000001377
1457489496342102017	10.1097/MJT.0000000000001377
1457488934510882819	10.1097/MJT.0000000000001377
1457488769557274628	10.1097/MJT.0000000000001377
1457488668839448585	10.1097/MJT.0000000000001377
1457488257697173505	10.1097/MJT.0000000000001377
1457463536125419520	10.1097/MJT.0000000000001377
1457461389522399233	10.1097/MJT.0000000000001377
1457461204704645120	10.1097/MJT.0000000000001377
1457453022670426119	10.1097/MJT.0000000000001377
1457450746794942467	10.1097/MJT.0000000000001377
1457449269825359876	10.1097/MJT.0000000000001377
1457446764466696192	10.1097/MJT.0000000000001377
1457441109903388673	10.1097/MJT.0000000000001377
1457440858198974483	10.1097/MJT.0000000000001377
1457440538983030785	10.1097/MJT.0000000000001377
1457440224326389766	10.1097/MJT.0000000000001377
1457435491566067724	10.1097/MJT.0000000000001377
1457424877338521603	10.1097/MJT.0000000000001377
1457414787470614533	10.1097/MJT.0000000000001377
1457414493923840014	10.1097/MJT.0000000000001377
1457413501526450181	10.1097/MJT.0000000000001377
1457411378801741827	10.1097/MJT.0000000000001377
1457409291959291904	10.1097/MJT.0000000000001377
1457406742212464643	10.1097/MJT.0000000000001377
1457405122003283978	10.1097/MJT.0000000000001377
1457404410959732742	10.1097/MJT.0000000000001377
1457404100564430849	10.1097/MJT.0000000000001377
1457403563383136264	10.1097/MJT.0000000000001377
1457393122388840450	10.1097/MJT.0000000000001377
1457388642159136768	10.1097/MJT.0000000000001377
1457372562002952201	10.1097/MJT.0000000000001377
1457371544401895424	10.1097/MJT.0000000000001377
1457370122809712643	10.1097/MJT.0000000000001377
1457369383798509570	10.1097/MJT.0000000000001377
1457368390218047492	10.1097/MJT.0000000000001377
1457363214652612613	10.1097/MJT.0000000000001377
1457356721307934724	10.1097/MJT.0000000000001377
1457355118198800385	10.1097/MJT.0000000000001377
1457353337532260357	10.1097/MJT.0000000000001377
1457352029047771138	10.1097/MJT.0000000000001377
1457350089274494983	10.1097/MJT.0000000000001377
1457349216393695236	10.1097/MJT.0000000000001377
1457348872355917827	10.1097/MJT.0000000000001377
1457348457220476932	10.1097/MJT.0000000000001377
1457346794757791745	10.1097/MJT.0000000000001377
1457346763757703171	10.1097/MJT.0000000000001377
1457343332946960391	10.1097/MJT.0000000000001377
1457332224680992778	10.1097/MJT.0000000000001377
1457331903250456577	10.1097/MJT.0000000000001377
1457316337202651136	10.1097/MJT.0000000000001377
1457176759661699073	10.1097/MJT.0000000000001377
1457148190659072007	10.1097/MJT.0000000000001377
1457126242742771716	10.1097/MJT.0000000000001377
1457100260405297154	10.1097/MJT.0000000000001377
1457093626605998086	10.1097/MJT.0000000000001377
1457092417690218501	10.1097/MJT.0000000000001377
1457089997568450561	10.1097/MJT.0000000000001377
1457088695258034182	10.1097/MJT.0000000000001377
1457075204090384384	10.1097/MJT.0000000000001377
1457074751017558017	10.1097/MJT.0000000000001377
1457062362943524865	10.1097/MJT.0000000000001377
1457056277675364359	10.1097/MJT.0000000000001377
1457047299323056131	10.1097/MJT.0000000000001377
1457046704323121159	10.1097/MJT.0000000000001377
1457044349645213697	10.1097/MJT.0000000000001377
1457035892833533959	10.1097/MJT.0000000000001377
1457017430128140289	10.1097/MJT.0000000000001377
1457015799714131971	10.1097/MJT.0000000000001377
1457008105934372866	10.1097/MJT.0000000000001377
1457005509404463104	10.1097/MJT.0000000000001377
1456998499527143430	10.1097/MJT.0000000000001377
1456982291075551246	10.1097/MJT.0000000000001377
1456980843658887168	10.1097/MJT.0000000000001377
1456977907281104901	10.1097/MJT.0000000000001377
1456974486549327876	10.1097/MJT.0000000000001377
1456969372480774152	10.1097/MJT.0000000000001377
1456968855096602628	10.1097/MJT.0000000000001377
1456968023726776322	10.1097/MJT.0000000000001377
1456966031935741956	10.1097/MJT.0000000000001377
1456965125454376961	10.1097/MJT.0000000000001377
1456963420352389124	10.1097/MJT.0000000000001377
1456954880040525824	10.1097/MJT.0000000000001377
1456953333374230532	10.1097/MJT.0000000000001377
1456952857496854531	10.1097/MJT.0000000000001377
1456946279922163727	10.1097/MJT.0000000000001377
1456946022656188416	10.1097/MJT.0000000000001377
1456939825538424832	10.1097/MJT.0000000000001377
1456910206319804422	10.1097/MJT.0000000000001377
1456909397414735877	10.1097/MJT.0000000000001377
1456904707327160320	10.1097/MJT.0000000000001377
1456904109940826114	10.1097/MJT.0000000000001377
1456901973731512327	10.1097/MJT.0000000000001377
1456898165265903619	10.1097/MJT.0000000000001377
1456896128675467266	10.1097/MJT.0000000000001377
1456887793691643905	10.1097/MJT.0000000000001377
1456885618722672642	10.1097/MJT.0000000000001377
1456883668421693440	10.1097/MJT.0000000000001377
1456875115359133696	10.1097/MJT.0000000000001377
1456871556458684417	10.1097/MJT.0000000000001377
1456851624786337792	10.1097/MJT.0000000000001377
1456838554223583233	10.1097/MJT.0000000000001377
1456838495801167872	10.1097/MJT.0000000000001377
1456837862993899521	10.1097/MJT.0000000000001377
1456833724860014592	10.1097/MJT.0000000000001377
1456826232318926848	10.1097/MJT.0000000000001377
1456826011945943042	10.1097/MJT.0000000000001377
1456820477989736453	10.1097/MJT.0000000000001377
1456817319875915777	10.1097/MJT.0000000000001377
1456816762008313859	10.1097/MJT.0000000000001377
1456797999552778243	10.1097/MJT.0000000000001377
1456792141464625152	10.1097/MJT.0000000000001377
1456790474828693506	10.1097/MJT.0000000000001377
1456782907134074883	10.1097/MJT.0000000000001377
1456779201915281413	10.1097/MJT.0000000000001377
